,tmd,delta_md,delta_ns,delta_ew,delta_tvd,inclination,azimuth,delta_tmd,inclination_prev,azimuth_prev,calc_azi,calc_inc
18,334.39,18.97,0.059578,-0.08981,18.969220999999997,0.006283185307179586,4.039215487890477,18.96999999999997,0.01117010721276371,5.8630845562245515,0.3181021575556228,3.1353088357092895
19,353.36,18.97,-0.08815,-0.07411000000000001,18.969635999999998,0.006108652381980153,3.6363934965301854,18.970000000000027,0.006283185307179586,4.039215487890477,5.279580558543163,3.135484019258866
20,372.31,18.95,-0.04704,-0.01658,18.949816000000002,0.0012217304763960308,1.2278391287780108,18.94999999999999,0.006108652381980153,3.6363934965301854,5.134147381659287,0.0012216894195388156
21,391.26,18.95,0.06246,0.033677,18.949785000000002,0.0066322511575784525,0.37088246604879505,18.94999999999999,0.0012217304763960308,1.2278391287780108,5.780532931665592,0.006631606144403268
22,410.47,19.21,0.207946,0.07030499999999999,19.208523,0.016231562043547264,0.3077015471266003,19.210000000000036,0.0066322511575784525,0.37088246604879505,5.581693140772855,0.016232233130118782
23,429.7,19.23,0.16333599999999998,0.06566699999999999,19.228704999999998,0.0024434609527920616,0.8998917623282764,19.22999999999996,0.016231562043547264,0.3077015471266003,1.1599444344905327,0.0024431402518718635
24,440.0,10.3,0.011909999999999999,0.027363,10.299953,0.003490658503988659,1.3414600630828417,10.300000000000011,0.0024434609527920616,0.8998917623282764,5.4925858216322645,0.0034907229822302385
25,454.0,14.0,-0.026269999999999998,0.065595,13.99976,0.007504915783575617,2.2214550719383825,14.0,0.003490658503988659,1.3414600630828417,5.895045094644543,3.1340868334531224
26,467.83,13.83,-0.09974,0.100688,13.829213000000001,0.013089969389957472,2.4258331273469187,13.829999999999984,0.007504915783575617,2.2214550719383825,0.2533704060681677,3.12850329664978
27,487.06,19.23,-0.552,-0.17915999999999999,19.214741,0.05480333851262195,3.6617007706841034,19.230000000000018,0.013089969389957472,2.4258331273469187,1.6339577848410738,3.0867881524527485
28,506.27,19.21,-1.58132,-0.8590200000000001,19.110761,0.1329940890019679,3.6299357782978063,19.20999999999998,0.05480333851262195,3.6617007706841034,5.259644145833783,3.0085998096087625
29,525.57,19.3,-2.4575299999999998,-1.3995600000000001,19.089569,0.16126842288427606,3.683517386334033,19.300000000000068,0.1329940890019679,3.6299357782978063,0.8684561314827729,2.980322760180291
30,544.81,19.24,-2.941,-1.42839,18.957132,0.18151424220741028,3.513871383040184,19.239999999999895,0.16126842288427606,3.683517386334033,2.1148149067844684,2.9600800362394795
31,564.1,19.29,-3.59027,-0.99849,18.92148,0.2090904443889207,3.325026757974397,19.290000000000077,0.18151424220741028,3.513871383040184,4.134891787882844,2.932500649121812
32,583.3,19.2,-3.97399,-0.8976799999999999,18.761902,0.2188642882000889,3.400774047510951,19.199999999999932,0.2090904443889207,3.325026757974397,0.8142415789691544,2.9227297798641176
33,602.45,19.15,-3.98429,-1.0564200000000001,18.701083999999998,0.2150245638457014,3.400774047510951,19.15000000000009,0.2188642882000889,3.400774047510951,0.8142500703304815,2.9265668930442095
34,621.69,19.24,-4.49753,-1.30796,18.651332999999997,0.27715828521669955,3.443185548334413,19.24000000000001,0.2150245638457014,3.400774047510951,3.727665945301443,2.864435051258373
35,640.91,19.22,-5.38796,-1.56655,18.37875,0.31555552876057474,3.4081044303693275,19.219999999999914,0.27715828521669955,3.443185548334413,0.837275989998678,2.8260360174040393
36,660.16,19.25,-5.70737,-1.36674,18.332309,0.3043854215478111,3.344050846821135,19.25,0.31555552876057474,3.4081044303693275,0.6360325489570801,2.837208369650477
37,679.39,19.23,-5.73905,-1.1648100000000001,18.316382,0.31450833120937816,3.3396875236911496,19.230000000000018,0.3043854215478111,3.344050846821135,0.622342858001805,2.8270826260435387
38,698.67,19.28,-6.0852699999999995,-1.4594799999999999,18.232095,0.34714598822167214,3.4108969571725183,19.279999999999973,0.31450833120937816,3.3396875236911496,0.8460354331805628,2.794448295231066
39,717.84,19.17,-6.43466,-1.8287900000000001,17.963995,0.36582101121801147,3.42573225581447,19.170000000000073,0.34714598822167214,3.4108969571725183,0.8926574927342369,2.7757695867772774
40,737.12,19.28,-6.23029,-1.7197200000000001,18.158278,0.3181735226385663,3.3939672634281735,19.279999999999973,0.36582101121801147,3.42573225581447,0.792844823857622,2.823420865086375
41,756.37,19.25,-5.87285,-1.41993,18.276956,0.3204424506661589,3.363773067368671,19.25,0.3181735226385663,3.3939672634281735,0.698016743142086,2.821148598695224
42,775.64,19.27,-6.09275,-1.48412,18.219571,0.3426081321664869,3.396236191455766,19.269999999999982,0.3204424506661589,3.363773067368671,0.7999715349790815,2.7989857054239224
43,794.9,19.26,-6.46286,-1.80003,18.051634,0.36913713679680066,3.429048381393259,19.25999999999999,0.3426081321664869,3.396236191455766,0.9030807661038971,2.7724548001769618
44,814.09,19.19,-6.54894,-1.9226900000000002,17.934867999999998,0.3581415625092364,3.425208657038872,19.190000000000055,0.36913713679680066,3.429048381393259,0.8909953116640332,2.783451556602854
45,833.2,19.11,-6.2041900000000005,-1.80044,17.983164000000002,0.33161255787892263,3.42276519608608,19.110000000000014,0.3581415625092364,3.425208657038872,0.8833419725532544,2.809979948131618
46,852.42,19.22,-6.2840300000000004,-1.6503400000000001,18.08609,0.3583160954344359,3.375815839207432,19.219999999999914,0.33161255787892263,3.42276519608608,0.7358184473033762,2.7832767202795234
47,871.66,19.24,-6.34783,-1.15785,18.119568,0.32690016889853796,3.263242102453798,19.24000000000001,0.3583160954344359,3.375815839207432,2.0502619986010413,2.8146927969070497
48,890.89,19.23,-6.17316,-0.71565,18.198065,0.33126349202852373,3.250850264764638,19.230000000000018,0.32690016889853796,3.263242102453798,2.0113059049170787,2.8103291712222394
49,910.12,19.23,-6.383030000000001,-1.0699299999999998,18.103049,0.3563962332572421,3.3606314747150816,19.230000000000018,0.33126349202852373,3.250850264764638,5.24763921981132,2.7851961871814477
50,929.25,19.13,-6.6147100000000005,-2.06319,17.81989,0.38746309394274114,3.520852700048161,19.129999999999995,0.3563962332572421,3.3606314747150816,1.1914691430213429,2.754130325653945
51,948.51,19.26,-6.49287,-2.48011,17.958455999999998,0.3511602455012591,3.490658503988659,19.25999999999999,0.38746309394274114,3.520852700048161,1.0966360509804174,2.790431485572371
52,967.64,19.13,-5.72765,-2.0644299999999998,18.127855,0.29688050576423547,3.4838517199058816,19.129999999999995,0.3511602455012591,3.490658503988659,1.0752274161799793,2.8447130583144027
53,986.83,19.19,-5.4690199999999995,-1.58178,18.322637,0.3066543495754037,3.3642966661442695,19.190000000000055,0.29688050576423547,3.4838517199058816,0.6996627394970001,2.834937707399564
54,1005.97,19.14,-5.89204,-1.29605,18.162328,0.3347541505325124,3.3524284272307083,19.139999999999986,0.3066543495754037,3.3642966661442695,0.6623394901979544,2.8068386532611154
55,1025.16,19.19,-6.3147,-1.46259,18.060855,0.3544763710800483,3.385066084243002,19.190000000000055,0.3347541505325124,3.3524284272307083,0.7649158875698283,2.787116106433401
56,1044.24,19.08,-6.10784,-1.33364,18.021504,0.313635666583381,3.3245031591987986,19.079999999999927,0.3544763710800483,3.385066084243002,0.5746088684871254,2.8279567003094064
57,1063.29,19.05,-5.67615,-1.16913,18.146504999999998,0.30473448739820996,3.365518396620666,19.049999999999955,0.313635666583381,3.3245031591987986,0.7035006008326965,2.836858501020463
58,1082.41,19.12,-5.76286,-1.53755,18.163033,0.3302162944773272,3.4363787642516352,19.12000000000012,0.30473448739820996,3.365518396620666,0.9260793972686716,2.8113765015588563
59,1101.64,19.23,-6.16833,-2.03621,18.096916,0.359188760060433,3.482629989429485,19.230000000000018,0.3302162944773272,3.4363787642516352,1.0714124309959665,2.7824033312006176
60,1120.89,19.25,-6.6378699999999995,-2.28375,17.922259,0.38746309394274114,3.4639549664331457,19.25,0.359188760060433,3.482629989429485,1.0127218394507964,2.75412974256809
61,1140.19,19.3,-6.9756800000000005,-2.2439299999999998,17.854594,0.39147735122232813,3.4417892849328178,19.299999999999955,0.38746309394274114,3.4639549664331457,0.9431046720081918,2.7501155600640583
62,1159.29,19.1,-6.87334,-2.10628,17.695166,0.3803072440095644,3.436029698401237,19.09999999999991,0.39147735122232813,3.4417892849328178,0.9249913639362435,2.7612856107240633
63,1178.37,19.08,-6.61388,-2.01305,17.782509,0.3612831551628262,3.43812409350363,19.079999999999927,0.3803072440095644,3.436029698401237,0.9315927062596616,2.780309319782866
64,1197.73,19.36,-6.46064,-2.0136700000000003,18.138543,0.3529055747532534,3.449468733641593,19.360000000000127,0.3612831551628262,3.43812409350363,2.8577458130191022,2.7886877476147425
65,1216.95,19.22,-6.34976,-2.08565,18.020353,0.3574434308084387,3.4683182895631317,19.220000000000027,0.3529055747532534,3.449468733641593,1.0264548327400118,2.784148672467042
66,1236.21,19.26,-6.47959,-2.11255,18.013514999999998,0.3659955441432109,3.445454476362006,19.25999999999999,0.3574434308084387,3.4683182895631317,2.84513024378264,2.7755981608211524
67,1255.22,19.01,-6.52951,-1.8817099999999998,17.753301,0.36529741244241315,3.3988541853337577,19.00999999999999,0.3659955441432109,3.445454476362006,0.8082268943774488,2.7762938081932305
68,1274.39,19.17,-6.88513,-1.64778,17.812418,0.39147735122232813,3.355570019884298,19.170000000000073,0.36529741244241315,3.3988541853337577,0.6722109037089516,2.7501169494384667
69,1293.59,19.2,-6.95321,-1.5196,17.830682,0.3680899392456041,3.3580134808370903,19.199999999999818,0.39147735122232813,3.355570019884298,5.239422117834991,2.773500889336231
70,1312.65,19.06,-6.52342,-1.6101,17.83491,0.35273104182805404,3.41019882547172,19.060000000000173,0.3680899392456041,3.3580134808370903,0.8438316088574169,2.7888635271340765
71,1331.91,19.26,-6.38211,-1.7896,18.083470000000002,0.34993851502486306,3.4197981363576893,19.25999999999999,0.35273104182805404,3.41019882547172,0.8740292905238908,2.791652182463171
72,1351.05,19.14,-6.4981800000000005,-1.7062,17.920767,0.3675663404700058,3.3779102343098253,19.139999999999873,0.34993851502486306,3.4197981363576893,0.7423975255310091,2.774028169731702
73,1370.21,19.16,-6.396780000000001,-1.46596,17.997624,0.33178709080412205,3.354697355258301,19.160000000000082,0.3675663404700058,3.3779102343098253,0.6695115268722008,2.809804114384822
74,1389.48,19.27,-6.03684,-1.4494200000000002,18.241809,0.3244567079457459,3.4002504487353526,19.269999999999982,0.33178709080412205,3.354697355258301,4.4824135435363415,2.8171381351498943
75,1408.68,19.2,-6.008319999999999,-1.6642099999999997,18.159046,0.337023078560105,3.4229397290112793,19.200000000000045,0.3244567079457459,3.4002504487353526,0.8839019868294495,2.804567148700166
76,1427.89,19.21,-6.3528199999999995,-2.03416,18.0105,0.3726277953007894,3.4773940016735025,19.210000000000036,0.337023078560105,3.4229397290112793,1.054927903068062,2.7689674219944465
77,1447.01,19.12,-6.5384400000000005,-2.38171,17.808476000000002,0.3724532623755899,3.5044466050794143,19.11999999999989,0.3726277953007894,3.4773940016735025,1.1399585959672804,2.7691366335757635
78,1466.02,19.01,-6.699260000000001,-2.44338,17.620115,0.3967133389783111,3.4789647980002973,19.00999999999999,0.3724532623755899,3.5044466050794143,1.059867139636827,2.7448822697957045
79,1485.31,19.29,-6.894539999999999,-2.0638900000000002,17.89184,0.3689626038716013,3.38262262329021,19.289999999999964,0.3967133389783111,3.4789647980002973,0.7572365997032422,2.7726270389537664
80,1504.29,18.98,-6.17647,-1.56115,17.871736,0.3159045946109737,3.396759790231364,18.980000000000018,0.3689626038716013,3.38262262329021,0.8016101569128421,2.825690935631653
